"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.496161493E1,-1.443470287E1,-1.178465128E0,4.001995921E-1
1.497161493E1,-1.348714447E1,-1.339980721E0,2.976073265E0
1.498161493E1,-1.231286716E1,-1.375274777E0,5.196014404E0
1.499161493E1,-1.193779182E1,-6.179464459E-1,6.123233318E0
1.500161493E1,-1.231765270E1,3.774677813E-1,5.726622581E0
1.501161493E1,-1.278305721E1,1.249651670E0,4.282554150E0
1.502161493E1,-1.273400402E1,5.982056609E-4,2.345564365E0
1.503161493E1,-1.254856014E1,-6.634100676E-1,1.130608693E-1
1.504161493E1,-1.211127186E1,-1.131805062E0,-1.178465128E0
1.505161493E1,-1.115952682E1,-1.810170293E0,-2.299502611E0
1.506161493E1,-9.988240242E0,-2.169093609E0,-2.952144861E0
1.507161493E1,-8.698508263E0,-2.248056889E0,-3.245265722E0
1.508161493E1,-7.786843300E0,-2.062014818E0,-3.156731367E0
1.509161493E1,-6.985247612E0,-1.791027784E0,-2.973082066E0
1.510161493E1,-6.614958286E0,-1.394417405E0,-2.696711063E0
1.511161493E1,-6.429514408E0,-1.162313581E0,-2.452044964E0
1.512161493E1,-6.224329948E0,-9.296116233E-1,-2.135594130E0
1.513161493E1,-6.196812630E0,-6.508477330E-1,-1.822732687E0
1.514161493E1,-6.072983742E0,-4.049852192E-1,-1.453639746E0
1.515161493E1,-6.064010620E0,-2.608176768E-1,-1.292722464E0
1.516161493E1,-6.177670002E0,-2.566302419E-1,-1.167697430E0
1.517161493E1,-6.316453457E0,-2.871387303E-1,-1.204786181E0
1.518161493E1,-6.469594002E0,-3.128615618E-1,-1.318445325E0
1.519161493E1,-6.653243542E0,-1.758724600E-1,-1.427916884E0
1.520161493E1,-6.835097790E0,2.093719840E-1,-1.644467354E0
1.521161493E1,-7.023532867E0,7.525427341E-1,-1.924427629E0
1.522161493E1,-7.013961315E0,1.115653515E0,-2.108076811E0
1.523161493E1,-7.064210415E0,1.349551916E0,-2.243271112E0
1.524161493E1,-7.083353043E0,1.301097274E0,-2.276172638E0
1.525161493E1,-7.000202656E0,1.028913736E0,-2.384447813E0
1.526161493E1,-6.839883327E0,7.818548083E-1,-2.407179594E0
1.527161493E1,-6.732206345E0,4.570291340E-1,-2.495713949E0
1.528161493E1,-6.759724140E0,2.315055877E-1,-2.651247501E0
1.529161493E1,-6.854838848E0,7.657032460E-2,-2.897708178E0
1.530161493E1,-7.250850677E0,-1.525424421E-1,-3.184248686E0
1.531161493E1,-7.567301750E0,-2.715853751E-1,-3.549154282E0
1.532161493E1,-7.873582840E0,-2.650051117E-1,-3.637688637E0
1.533161493E1,-8.185846329E0,-2.063809484E-1,-3.779463291E0
1.534161493E1,-8.660821915E0,-3.750749528E-1,-4.399802685E0
1.535161493E1,-9.109476089E0,-6.915257573E-1,-4.814359188E0
1.536161493E1,-9.792626381E0,-1.113858938E0,-4.625924587E0
1.537161493E1,-1.081316566E1,-1.266999602E0,-4.470989227E0
1.538161493E1,-1.231167030E1,-1.261017561E0,-4.061218262E0
1.539161493E1,-1.350688553E1,-1.171884894E0,-3.954737663E0
1.540161493E1,-1.403091335E1,-1.076770186E0,-4.271786690E0
1.541161493E1,-1.357209015E1,-5.048855543E-1,-5.032704353E0
1.542161493E1,-1.240558910E1,2.901297510E-1,-5.322235584E0
1.543161493E1,-1.137607670E1,1.060618639E0,-5.434698582E0
1.544161493E1,-1.109551907E1,1.173081279E0,-5.461019516E0
1.545161493E1,-1.255932808E1,4.372883439E-1,-5.265406132E0
1.546161493E1,-1.434856129E1,-1.866401732E-1,-4.829912663E0
1.547161493E1,-1.447358608E1,-8.781659007E-1,-3.574278831E0
1.548161493E1,-1.340100288E1,-5.551348329E-1,-9.224331379E-1
1.549161493E1,-1.221835041E1,6.281159073E-2,2.328216314E0
1.550161493E1,-1.137846947E1,1.304088384E-1,4.783252239E0
1.551161493E1,-1.121874905E1,-1.004985496E-1,5.580660820E0
1.552161493E1,-1.173200989E1,-3.852444589E-1,4.822733879E0
1.553161493E1,-1.220219898E1,2.033899277E-1,2.932404041E0
1.554161493E1,-1.272024536E1,1.226321578E0,8.344969153E-1
1.555161493E1,-1.360678577E1,1.907079697E0,-9.493523836E-1
1.556161493E1,-1.362652683E1,1.697707653E0,-2.373680115E0
1.557161493E1,-1.315992641E1,1.011565804E0,-3.005385160E0
1.558161493E1,-1.220578861E1,1.058823988E-1,-3.175873756E0
1.559161493E1,-1.113440228E1,-3.427718580E-1,-3.055036306E0
1.560161493E1,-9.866804123E0,-4.259224236E-1,-2.976073265E0
1.561161493E1,-9.124430656E0,-8.913264424E-2,-3.020938635E0
1.562161493E1,-8.840881348E0,2.871387303E-1,-2.939582586E0
1.563161493E1,-8.394021988E0,7.082754970E-1,-2.669193745E0
1.564161493E1,-7.810771465E0,9.355936646E-1,-2.245065928E0
1.565161493E1,-7.139584541E0,8.757730722E-1,-1.910070658E0
1.566161493E1,-6.683752060E0,8.470591903E-1,-1.683350682E0
1.567161493E1,-6.357729912E0,8.219345808E-1,-1.532602906E0
1.568161493E1,-5.998208046E0,7.106683254E-1,-1.548156261E0
1.569161493E1,-5.854638577E0,6.783652306E-1,-1.563111424E0
1.570161493E1,-5.780461311E0,5.455635786E-1,-1.371685624E0
1.571161493E1,-5.865406513E0,5.018945336E-1,-1.289731383E0
1.572161493E1,-6.031109333E0,3.044866920E-1,-1.263410330E0
1.573161493E1,-6.234499454E0,4.845465720E-2,-1.393819213E0
1.574161493E1,-6.477969170E0,-5.090730190E-1,-1.445264935E0
1.575161493E1,-6.637690067E0,-1.280758262E0,-1.395613790E0
1.576161493E1,-6.524629116E0,-2.097907305E0,-1.375872970E0
1.577161493E1,-6.455835342E0,-2.375474691E0,-1.478764415E0
1.578161493E1,-6.341578007E0,-2.441875458E0,-1.750947952E0
1.579161493E1,-6.267998695E0,-2.385046005E0,-2.137987137E0
1.580161493E1,-6.193821430E0,-2.356332064E0,-2.491526604E0
1.581161493E1,-6.178866386E0,-2.190030813E0,-2.960519791E0
1.582161493E1,-6.233303070E0,-1.828116536E0,-3.559323788E0
1.583161493E1,-6.760920525E0,-1.346560955E0,-3.998406649E0
1.584161493E1,-7.164111137E0,-1.001994491E0,-4.480560303E0
1.585161493E1,-7.508677483E0,-7.968099117E-1,-5.147559643E0
1.586161493E1,-7.716254711E0,-3.499503136E-1,-5.583651543E0
1.587161493E1,-8.011170387E0,3.260220885E-1,-5.821139336E0
1.588161493E1,-8.532207489E0,8.907282352E-1,-5.745765209E0
1.589161493E1,-9.659226418E0,1.010369420E0,-5.358726501E0
1.590161493E1,-1.100818062E1,6.861419082E-1,-5.276174068E0
1.591161493E1,-1.201496029E1,-3.649054468E-2,-5.283950806E0
1.592161493E1,-1.303131199E1,-7.686942816E-1,-5.410770416E0
1.593161493E1,-1.336750412E1,-1.270588875E0,-5.714658737E0
1.594161493E1,-1.264786243E1,-1.671386600E0,-5.944967747E0
1.595161493E1,-1.168415260E1,-2.039881229E0,-6.019145489E0
1.596161493E1,-1.117268753E1,-1.828714728E0,-5.627918720E0
1.597161493E1,-1.225304699E1,-8.099704385E-1,-5.596213818E0
1.598161493E1,-1.403928852E1,-3.020938635E-1,-6.185446739E0
1.599161493E1,-1.490967751E1,2.093719877E-2,-5.715256691E0
1.600161493E1,-1.499163246E1,-1.794616925E-3,-3.201596737E0
1.601161493E1,-1.453340626E1,-5.778666735E-1,-1.854437590E-2
1.602161493E1,-1.387896919E1,-8.147560954E-1,2.120639086E0
1.603161493E1,-1.265623760E1,-6.257231236E-1,4.038486481E0
1.604161493E1,-1.223749352E1,-5.718846321E-1,4.679164886E0
1.605161493E1,-1.217169094E1,-8.374879509E-2,4.479962349E0
1.606161493E1,-1.237986660E1,6.436693072E-1,3.564707518E0
1.607161493E1,-1.252223873E1,1.070788130E-1,1.871785522E0
1.608161493E1,-1.239721394E1,-5.958128572E-1,-1.411765367E-1
1.609161493E1,-1.212682533E1,-1.190429211E0,-1.540379524E0
1.610161493E1,-1.165603733E1,-1.756929994E0,-2.158325911E0
1.611161493E1,-1.068036366E1,-2.016551256E0,-2.443670034E0
1.612161493E1,-9.396016121E0,-1.788634896E0,-2.319841623E0
1.613161493E1,-8.620741844E0,-1.770688772E0,-2.095514536E0
1.614161493E1,-7.695317745E0,-1.938784599E0,-1.947159410E0
1.615161493E1,-7.292127132E0,-1.948355794E0,-1.653440475E0
1.616161493E1,-7.115656376E0,-1.807179332E0,-1.441077471E0
1.617161493E1,-6.892525673E0,-1.584646821E0,-1.305882931E0
1.618161493E1,-6.555137634E0,-1.337587833E0,-1.209571838E0
1.619161493E1,-6.333203316E0,-1.028913736E0,-1.156331539E0
1.620161493E1,-6.300302029E0,-9.086744189E-1,-1.142572761E0
1.621161493E1,-6.108876228E0,-9.403793216E-1,-1.105484009E0
1.622161493E1,-5.972485542E0,-7.812566161E-1,-1.212562919E0
1.623161493E1,-6.028118610E0,-4.564309120E-1,-1.229312658E0
1.624161493E1,-6.022136211E0,-5.443671346E-2,-1.203589797E0
1.625161493E1,-6.246463299E0,3.738785386E-1,-1.243669510E0
1.626161493E1,-6.504888535E0,9.601200819E-1,-1.160519004E0
1.627161493E1,-6.681957245E0,1.451246977E0,-1.130010486E0
1.628161493E1,-6.918248653E0,1.678565025E0,-1.164108157E0
1.629161493E1,-7.077371120E0,1.719841242E0,-1.272981644E0
1.630161493E1,-7.219145775E0,1.541576028E0,-1.342373490E0
1.631161493E1,-7.302894592E0,1.253240824E0,-1.420738459E0
1.632161493E1,-7.223333359E0,7.992027402E-1,-1.632503271E0
1.633161493E1,-7.214958668E0,7.262216806E-1,-1.980060697E0
1.634161493E1,-7.312466145E0,6.957131624E-1,-2.456232548E0
1.635161493E1,-7.500900745E0,6.687939167E-1,-2.831307411E0
1.636161493E1,-7.727022648E0,5.503492355E-1,-3.287140131E0
1.637161493E1,-7.923233986E0,3.517449200E-1,-3.680161238E0
1.638161493E1,-8.005785942E0,-1.477568001E-1,-3.942773581E0
1.639161493E1,-8.288737297E0,-6.436693072E-1,-4.133002758E0
1.640161493E1,-8.946166039E0,-1.134796143E0,-4.554139614E0
1.641161493E1,-9.834501266E0,-1.875972986E0,-4.886742115E0
1.642161493E1,-1.059601688E1,-2.175075769E0,-4.841876507E0
1.643161493E1,-1.176670551E1,-2.282154560E0,-4.910071850E0
1.644161493E1,-1.266162109E1,-2.166102648E0,-4.910670280E0
1.645161493E1,-1.287039471E1,-1.636690736E0,-4.651049137E0
1.646161493E1,-1.256112289E1,-9.200403094E-1,-4.496113777E0
1.647161493E1,-1.185583782E1,3.649054468E-1,-4.386641979E0
1.648161493E1,-1.134497070E1,1.389033556E0,-4.392624378E0
1.649161493E1,-1.208794212E1,1.262812138E0,-4.144368649E0
1.650161493E1,-1.400997639E1,4.360919297E-1,-3.945166349E0
1.651161493E1,-1.585663700E1,-3.756731451E-1,-3.889533281E0
1.652161493E1,-1.578365612E1,-9.661021233E-1,-2.946162939E0
1.653161493E1,-1.468116379E1,-5.760720372E-1,-7.668996453E-1
1.654161493E1,-1.337946796E1,7.226324677E-1,2.654238462E0
1.655161493E1,-1.243131161E1,1.389033556E0,5.061418056E0
1.656161493E1,-1.170209885E1,1.110867858E0,5.946164131E0
1.657161493E1,-1.138265705E1,6.400800347E-1,5.809773445E0
1.658161493E1,-1.169312572E1,3.846462369E-1,4.482953072E0
1.659161493E1,-1.281117249E1,4.731806815E-1,2.180459738E0
1.660161493E1,-1.445683575E1,5.748756528E-1,-6.191428304E-1
1.661161493E1,-1.472842121E1,5.563312769E-2,-2.249253273E0
1.662161493E1,-1.381615829E1,-8.183453679E-1,-3.059223652E0
1.663161493E1,-1.211426258E1,-1.145563841E0,-2.637488842E0
1.664161493E1,-1.059482002E1,-1.172483087E0,-1.987837434E0
1.665161493E1,-9.105288506E0,-7.549355626E-1,-1.523031592E0
1.666161493E1,-8.175676346E0,8.195417374E-2,-1.411167145E0
1.667161493E1,-7.829914093E0,9.661021233E-1,-1.338784218E0
1.668161493E1,-7.681559086E0,1.460818172E0,-1.271785259E0
1.669161493E1,-7.585247993E0,1.433300734E0,-1.177268744E0
1.670161493E1,-7.254439831E0,1.292722464E0,-1.197009563E0
1.671161493E1,-7.068397999E0,9.451649189E-1,-1.104885817E0
1.672161493E1,-6.608976364E0,4.426721931E-1,-9.894321561E-1
1.673161493E1,-6.293721676E0,2.991028316E-2,-8.973084688E-1
1.674161493E1,-5.938985825E0,-3.828516230E-2,-7.752745152E-1
1.675161493E1,-5.801996708E0,-3.337987661E-1,-7.208378315E-1
1.676161493E1,-5.709274769E0,-5.575276613E-1,-7.483552694E-1
1.677161493E1,-5.730212212E0,-8.829515576E-1,-7.651050687E-1
1.678161493E1,-5.874379635E0,-1.344168067E0,-8.847461939E-1
1.679161493E1,-6.047859192E0,-1.719243050E0,-9.571290612E-1
1.680161493E1,-6.372086525E0,-1.919043779E0,-1.149153113E0
1.681161493E1,-6.644868374E0,-1.936391711E0,-1.275972724E0
1.682161493E1,-6.774679184E0,-1.952543259E0,-1.384846091E0
1.683161493E1,-6.749554634E0,-1.747358680E0,-1.663011789E0
1.684161493E1,-6.677769661E0,-1.417149186E0,-1.923829436E0
1.685161493E1,-6.510870457E0,-1.487737536E0,-2.219941139E0
1.686161493E1,-6.379265308E0,-1.502094388E0,-2.587837696E0
1.687161493E1,-6.321837425E0,-1.330409408E0,-3.123231649E0
1.688161493E1,-6.447460651E0,-1.017547846E0,-3.702294827E0
1.689161493E1,-6.776473522E0,-8.542376757E-1,-4.231108665E0
1.690161493E1,-7.256833076E0,-1.842473447E-1,-4.295116425E0
1.691161493E1,-7.782057285E0,1.734796464E-1,-4.447659016E0
1.692161493E1,-8.370093346E0,-3.678964674E-1,-4.554139614E0
1.693161493E1,-9.007183075E0,-6.753742099E-1,-4.466801643E0
1.694161493E1,-9.869196892E0,-5.066801906E-1,-4.496711731E0
1.695161493E1,-1.088016415E1,-1.716850251E-1,-4.335794449E0
1.696161493E1,-1.200957680E1,-2.392822690E-2,-4.263411522E0
1.697161493E1,-1.275613785E1,-3.170489892E-2,-4.473381996E0
1.698161493E1,-1.329691505E1,2.823530734E-1,-4.959125042E0
1.699161493E1,-1.321496105E1,-1.914258115E-2,-5.348556995E0
1.700161493E1,-1.242174053E1,-1.237687469E0,-5.734997749E0
1.701161493E1,-1.153520012E1,-1.670788407E0,-6.132804394E0
1.702161493E1,-1.051944637E1,-2.140379906E0,-6.544968128E0
1.703161493E1,-1.020479012E1,-1.649851203E0,-6.698707104E0
1.704161493E1,-1.091306591E1,-4.498506486E-1,-6.417550564E0
1.705161493E1,-1.291825104E1,9.912267923E-1,-6.044867992E0
1.706161493E1,-1.420858097E1,5.150550604E-1,-4.216153622E0
1.707161493E1,-1.401177120E1,-4.905286431E-1,-1.462612867E0
1.708161493E1,-1.379043484E1,-9.517452121E-1,6.047859192E-1
1.709161493E1,-1.357567883E1,-9.529415965E-1,3.121437073E0
1.710161493E1,-1.360379505E1,-5.419743061E-1,4.840082169E0
1.711161493E1,-1.404826164E1,-2.817548811E-1,5.303092957E0
1.712161493E1,-1.459262848E1,-3.780659735E-1,5.240281582E0
1.713161493E1,-1.469193077E1,-1.269990563E0,4.789832592E0
1.714161493E1,-1.416969776E1,-2.004587173E0,3.729214191E0
1.715161493E1,-1.356072426E1,-2.050648928E0,2.180459738E0
1.716161493E1,-1.238824081E1,-2.012363911E0,-1.351944804E-1
1.717161493E1,-1.084008503E1,-2.054836512E0,-2.051247120E0
1.718161493E1,-9.297910690E0,-1.874776483E0,-2.872583628E0
1.719161493E1,-8.196015358E0,-1.639681697E0,-2.871387243E0
1.720161493E1,-7.083951473E0,-1.255035520E0,-2.547159672E0
1.721161493E1,-6.435496330E0,-9.517452121E-1,-2.343769789E0
1.722161493E1,-6.177670002E0,-8.386843204E-1,-2.155334949E0
1.723161493E1,-6.118447304E0,-8.614161611E-1,-1.902294040E0
1.724161493E1,-6.092724800E0,-9.272187948E-1,-1.668395638E0
1.725161493E1,-6.135197163E0,-7.447660565E-1,-1.255035520E0
1.726161493E1,-6.177071571E0,-7.256234884E-1,-9.684949517E-1
1.727161493E1,-6.312864304E0,-8.165507317E-1,-5.952146053E-1
1.728161493E1,-6.463612080E0,-8.751748800E-1,-3.505485058E-1
1.729161493E1,-6.444469452E0,-8.171489239E-1,-2.081755698E-1
1.730161493E1,-6.498308182E0,-7.220342159E-1,-2.751746178E-1
1.731161493E1,-6.698707104E0,-4.857429862E-1,-6.334998012E-1
1.732161493E1,-6.853044033E0,-5.742774159E-2,-9.984052777E-1
1.733161493E1,-6.936792850E0,4.671986103E-1,-1.416550994E0
1.734161493E1,-7.089335442E0,1.240080357E0,-1.693520188E0
1.735161493E1,-7.237690449E0,1.716850281E0,-1.853839397E0
1.736161493E1,-7.363911629E0,1.854437590E0,-1.939980984E0
1.737161493E1,-7.477570534E0,1.719243050E0,-2.018944025E0
1.738161493E1,-7.365706444E0,1.447059512E0,-2.079961061E0
1.739161493E1,-7.253243446E0,1.079162955E0,-2.340180635E0
1.740161493E1,-7.240681171E0,1.001396298E0,-2.721237659E0
1.741161493E1,-7.218547821E0,1.010369420E0,-3.059821844E0
1.742161493E1,-7.223931789E0,8.327022791E-1,-3.497110367E0
1.743161493E1,-7.243073940E0,7.118647099E-1,-3.744169235E0
1.744161493E1,-7.481160164E0,5.276173949E-1,-3.851248026E0
1.745161493E1,-8.100900650E0,2.051845491E-1,-4.092923164E0
1.746161493E1,-9.012566566E0,-1.728814393E-1,-4.546961308E0
1.747161493E1,-1.002831936E1,-6.723831892E-1,-5.009374142E0
1.748161493E1,-1.080897808E1,-1.009771109E0,-4.992624283E0
1.749161493E1,-1.168355465E1,-1.362114310E0,-4.765306473E0
1.750161493E1,-1.241097260E1,-1.621735573E0,-4.424927235E0
1.751161493E1,-1.290867996E1,-1.381855130E0,-4.113860130E0
1.752161493E1,-1.296491146E1,-1.367498159E0,-3.927818298E0
1.753161493E1,-1.259462166E1,-8.003991842E-1,-4.287340164E0
1.754161493E1,-1.177089310E1,-1.136590764E-1,-4.517050743E0
1.755161493E1,-1.117926693E1,4.325026870E-1,-4.658227444E0
1.756161493E1,-1.086640549E1,6.699903607E-1,-4.733003139E0
1.757161493E1,-1.199103260E1,-1.591227055E-1,-4.653441906E0
1.758161493E1,-1.421635723E1,-1.366899967E0,-4.659423828E0
1.759161493E1,-1.455912971E1,-1.852642894E0,-4.400999069E0
1.760161493E1,-1.393639755E1,-1.536192179E0,-2.690130949E0
1.761161493E1,-1.282253838E1,-2.297109663E-1,5.455635786E-1
1.762161493E1,-1.200658607E1,6.616154313E-1,3.600599766E0
1.763161493E1,-1.159621716E1,9.948160052E-1,4.992624283E0
1.764161493E1,-1.166560841E1,9.948160052E-1,5.336592674E0
1.765161493E1,-1.191984558E1,1.196411371E0,4.664209366E0
1.766161493E1,-1.222852039E1,1.218544960E0,3.325425386E0
1.767161493E1,-1.338844109E1,1.211366415E0,1.009771109E0
1.768161493E1,-1.401476192E1,9.170492887E-1,-1.254437327E0
1.769161493E1,-1.354038525E1,5.623133108E-2,-2.642872572E0
1.770161493E1,-1.259701443E1,-4.241278172E-1,-3.102892876E0
1.771161493E1,-1.095673466E1,-8.141579032E-1,-2.861217737E0
1.772161493E1,-9.218349457E0,-7.962117195E-1,-2.233101845E0
1.773161493E1,-8.353941917E0,-5.377869010E-1,-1.887338877E0
1.774161493E1,-7.925626755E0,2.177468538E-1,-1.809572101E0
1.775161493E1,-7.786843300E0,7.501499057E-1,-1.719243050E0
1.776161493E1,-7.722835064E0,1.138983607E0,-1.527219057E0
1.777161493E1,-7.401598454E0,1.128215909E0,-1.299900889E0
1.778161493E1,-6.934998035E0,9.846464992E-1,-1.110867858E0
1.779161493E1,-6.579065800E0,7.393822074E-1,-1.044467092E0
1.780161493E1,-6.044867992E0,4.384847581E-1,-9.828519225E-1
1.781161493E1,-5.775077343E0,1.537388563E-1,-1.068395257E0
1.782161493E1,-5.572884083E0,-1.196411345E-2,-1.153938770E0
1.783161493E1,-5.581857204E0,-5.503492057E-2,-1.091725349E0
1.784161493E1,-5.748157978E0,-1.088734269E-1,-1.018744230E0
1.785161493E1,-5.991627693E0,-1.639083475E-1,-9.930213690E-1
1.786161493E1,-6.390631199E0,-3.780659735E-1,-9.942178130E-1
1.787161493E1,-6.957729816E0,-1.077368379E0,-9.804590940E-1
1.788161493E1,-7.156932354E0,-1.753939033E0,-1.040877819E0
1.789161493E1,-7.279564857E0,-2.100898266E0,-1.294517040E0
1.790161493E1,-7.194021225E0,-2.191825628E0,-1.633101463E0
1.791161493E1,-7.033702374E0,-2.128415823E0,-1.882553220E0
1.792161493E1,-6.832705021E0,-1.835294962E0,-2.191227436E0
1.793161493E1,-6.743572235E0,-1.835893154E0,-2.559123755E0
1.794161493E1,-6.818347931E0,-1.856830359E0,-3.068794966E0
1.795161493E1,-6.831508636E0,-1.724028707E0,-3.518047571E0
1.796161493E1,-6.929614544E0,-1.314856052E0,-4.150351048E0
1.797161493E1,-7.179664135E0,-7.818548083E-1,-4.367499352E0
1.798161493E1,-7.552346706E0,-4.660021961E-1,-4.625326157E0
1.799161493E1,-7.965108395E0,-2.979064286E-1,-4.714458942E0
1.800161493E1,-8.548956871E0,-2.410768867E-1,-4.692325115E0
1.801161493E1,-9.436694145E0,4.821537733E-1,-4.887938499E0
1.802161493E1,-1.066181946E1,5.994020700E-1,-5.005784988E0
1.803161493E1,-1.155793190E1,3.804588020E-1,-4.913063049E0
1.804161493E1,-1.264726448E1,-8.913264424E-2,-4.821537495E0
1.805161493E1,-1.343629742E1,-6.329016089E-1,-4.936991215E0
1.806161493E1,-1.365404415E1,-1.052243710E0,-5.261219025E0
1.807161493E1,-1.322812176E1,-1.790429592E0,-5.630311489E0
1.808161493E1,-1.218844032E1,-2.130210400E0,-5.786443233E0
1.809161493E1,-1.185523987E1,-1.781456470E0,-5.390431404E0
1.810161493E1,-1.257727432E1,-1.084546804E0,-5.091328144E0
1.811161493E1,-1.400878048E1,-5.868397355E-1,-5.458626747E0
1.812161493E1,-1.491685677E1,-7.280163169E-1,-4.841876507E0
1.813161493E1,-1.533081436E1,-9.332008362E-1,-3.116053343E0
1.814161493E1,-1.507538128E1,-1.292722464E0,-7.304090858E-1
1.815161493E1,-1.378804207E1,-1.475175142E0,1.858026743E0
1.816161493E1,-1.252881908E1,-1.485942841E0,4.006183147E0
1.817161493E1,-1.197488117E1,-1.396810174E0,4.965705395E0
1.818161493E1,-1.198325539E1,-8.991031051E-1,5.129015446E0
1.819161493E1,-1.205384445E1,-7.782655358E-1,3.830909014E0
1.820161493E1,-1.182592773E1,-7.579265833E-1,1.755135417E0
1.821161493E1,-1.157767200E1,-6.687939167E-1,1.220339537E-1
1.822161493E1,-1.118106174E1,-6.885347366E-1,-1.635494232E0
1.823161493E1,-1.052004433E1,-9.152546525E-1,-2.720041037E0
1.824161493E1,-9.879366875E0,-1.153938770E0,-3.050848961E0
1.825161493E1,-9.019146919E0,-9.726824164E-1,-2.833700180E0
1.826161493E1,-8.342576027E0,-8.644071817E-1,-2.151745796E0
1.827161493E1,-7.817351341E0,-1.039681435E0,-1.676172256E0
1.828161493E1,-7.585845947E0,-1.151545882E0,-1.429113269E0
1.829161493E1,-7.482356548E0,-1.168893814E0,-9.858429432E-1
1.830161493E1,-7.371688366E0,-1.056431174E0,-5.868397355E-1
1.831161493E1,-7.141977310E0,-9.098708034E-1,-3.128615618E-1
1.832161493E1,-7.047461033E0,-8.183453679E-1,-3.427718580E-1
1.833161493E1,-6.892525673E0,-5.778666735E-1,-3.882354796E-1
1.834161493E1,-6.692126751E0,-5.904290080E-1,-4.749752879E-1
1.835161493E1,-6.573681831E0,-5.371887088E-1,-6.478567123E-1
1.836161493E1,-6.493522644E0,-4.552344978E-1,-7.112665176E-1
1.837161493E1,-6.452844620E0,-4.271188378E-1,-1.079162955E0
1.838161493E1,-6.495316982E0,-1.645065546E-1,-1.319043517E0
1.839161493E1,-6.494120598E0,1.411765367E-1,-1.450050473E0
1.840161493E1,-6.399005890E0,6.969096065E-1,-1.473978758E0
1.841161493E1,-6.522834301E0,1.116850019E0,-1.505085468E0
1.842161493E1,-6.713063717E0,1.435693622E0,-1.601994753E0
1.843161493E1,-6.862017155E0,1.496112347E0,-1.725225091E0
1.844161493E1,-7.029514790E0,1.436890006E0,-1.819741607E0
1.845161493E1,-7.236494064E0,1.013360381E0,-1.962712765E0
1.846161493E1,-7.338787079E0,6.484549642E-1,-2.112264156E0
1.847161493E1,-7.444071293E0,5.222335458E-1,-2.272583246E0
1.848161493E1,-7.610970497E0,2.464607358E-1,-2.789433002E0
1.849161493E1,-7.763513088E0,-2.811566554E-2,-3.125026464E0
1.850161493E1,-7.892127514E0,-2.021935135E-1,-3.323032379E0
1.851161493E1,-8.111070633E0,-4.157529473E-1,-3.549154282E0
1.852161493E1,-8.496912956E0,-6.831508875E-1,-3.830909014E0
1.853161493E1,-9.082556725E0,-1.216152072E0,-4.290929317E0
1.854161493E1,-9.706484795E0,-1.576870084E0,-4.555934429E0
1.855161493E1,-1.062413216E1,-1.710868239E0,-4.778466702E0
1.856161493E1,-1.147298622E1,-1.451246977E0,-4.884947300E0
1.857161493E1,-1.180259800E1,-1.004985452E0,-4.943571568E0
1.858161493E1,-1.196590805E1,-9.972088337E-1,-4.976472855E0
1.859161493E1,-1.160040379E1,-7.639086246E-1,-5.085346222E0
1.860161493E1,-1.105783176E1,-1.034895778E-1,-5.174479008E0
